Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,668.1343,2.0,668.1351,,,,671.0558,671.5557,670.5465,671.0558,669.1384,190.0,670.5464,671.5559,672.0553,672.0553,673.4863,1006.3,673.4865,2.0,674.4877,2.0,12.0,72.0,23.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,674.4886,2.0,674.489,,,,677.2096,677.7104,676.7039,677.2095,675.4976,49.0,676.7039,677.7104,678.2108,678.211,680.8836,1089.6,680.8838,2.0,681.8833,2.0,13.0,73.0,7.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,681.8839,2.0,681.8843,,,,684.7929,685.2896,684.2857,684.7929,682.8839,24.0,684.2856,685.2896,685.7895,685.7895,689.8961,1354.5,689.8962,3.0,690.8952,2.0,14.0,74.0,3.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,690.8966,2.0,690.897,,,,693.2235,693.7182,692.7089,693.2235,691.9031,177.0,692.7088,693.7183,694.218,694.2181,696.9102,930.6,696.9103,4.0,697.9076,2.0,15.0,75.0,20.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,697.9085,2.0,697.9089,,,,701.0313,701.5302,700.5227,701.0312,698.9138,338.0,700.5227,701.5302,702.0303,702.0303,704.7373,787.4,704.7374,1.0,705.7365,2.0,16.0,76.0,14.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,705.7371,2.0,705.7372,,,,708.4552,708.9511,707.9501,708.4551,706.7377,148.0,707.95,708.9511,709.4513,709.4514,710.9499,1464.2,710.95,4.0,711.9495,2.0,17.0,77.0,27.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,711.9506,2.0,711.951,,,,714.4629,714.9645,713.9578,714.4628,712.9566,358.0,713.9577,714.9645,715.4641,715.4641,718.0332,1142.0,718.0333,4.0,719.0289,2.0,18.0,78.0,6.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,719.0297,2.0,719.03,,,,721.346,721.8436,720.8393,721.3459,720.0326,105.0,720.8392,721.8436,722.3437,722.3437,726.8315,1233.2,726.8317,5.0,727.8318,2.0,19.0,79.0,0.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,727.8327,2.0,727.8331,,,,730.5497,731.0465,730.0416,730.5496,728.8394,153.0,730.0416,731.0465,731.5467,731.5468,733.5127,1267.5,733.513,4.0,734.5113,2.0,20.0,80.0,22.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,734.5121,2.0,734.5126,,,,737.2229,737.7181,736.72,737.2229,735.5134,149.0,736.7199,737.7181,738.2179,738.2179,738.9245,250.3,738.9246,1.0,739.9252,2.0,21.0,81.0,17.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,739.9259,2.0,739.9264,,,,742.4428,742.9407,741.9411,742.4428,740.9313,95.0,741.941,742.9409,743.4399,743.44,744.8058,945.1,744.8059,2.0,745.8052,2.0,22.0,82.0,11.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,745.8061,2.0,745.8065,,,,748.9195,749.4198,748.4187,748.9194,746.8122,150.0,748.4186,749.4199,749.9196,749.9196,751.5695,1454.5,751.5696,2.0,752.5681,2.0,23.0,83.0,4.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,752.569,2.0,752.5693,,,,754.8838,755.383,754.3763,754.8838,753.5696,93.0,754.3763,755.3831,755.8823,755.8823,757.8135,1263.0,757.8136,5.0,758.8145,2.0,24.0,84.0,25.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,758.8153,2.0,758.8156,,,,761.5401,762.0376,761.0317,761.5399,759.8245,307.0,761.0317,762.0377,762.5374,762.5374,764.1484,1596.4,764.1485,5.0,765.1437,2.0,25.0,85.0,12.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,765.1446,2.0,765.145,,,,767.6528,768.1508,767.1472,767.6528,766.1465,205.0,767.1471,768.1509,768.6505,768.6506,770.3476,1229.6,770.3478,4.0,771.3486,2.0,26.0,86.0,16.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,771.3497,2.0,771.3502,,,,774.2668,774.7636,773.7623,774.2667,772.3594,24.0,773.7623,774.7636,775.2632,775.2634,777.0207,1130.7,777.0208,2.0,778.0201,2.0,27.0,87.0,13.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,778.021,2.0,778.0214,,,,781.1307,781.6265,780.6295,781.1307,779.0274,326.0,780.6294,781.6265,782.1262,782.1262,783.8957,1367.0,783.8957,2.0,784.8913,2.0,28.0,88.0,29.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,784.8918,2.0,784.8919,,,,787.2101,787.7062,786.7051,787.21,785.8995,160.0,786.705,787.7063,788.206,788.206,790.1662,1616.3,790.1663,5.0,791.1623,2.0,29.0,89.0,5.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,791.1628,3.0,904.242,s,113.0522,,907.3572,907.854,906.8477,907.3572,905.2422,133.0,906.8477,907.854,908.3535,908.3536,911.5959,1074.1,911.596,1.0,912.5934,3.0,0.0,90.0,24.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,912.5941,3.0,912.5965,,,,915.1079,915.6083,914.6011,915.1078,913.6003,177.0,914.601,915.6083,916.108,916.1082,918.7411,1135.7,918.7411,4.0,919.7388,3.0,1.0,91.0,16.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,919.74,3.0,919.7407,,,,922.8524,923.3539,922.3489,922.8524,920.7418,249.0,922.3488,923.3539,923.8533,923.8533,925.2574,955.7,925.2576,1.0,926.2521,3.0,2.0,92.0,9.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,926.2531,3.0,926.2535,,,,928.9735,929.4753,928.4684,928.9734,927.2607,106.0,928.4683,929.4753,929.9746,929.9747,931.4174,1391.2,931.4176,4.0,932.4149,3.0,3.0,93.0,7.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,932.4156,3.0,932.4162,,,,934.7312,935.23,934.2293,934.7312,933.424,245.0,934.2293,935.23,935.73,935.73,937.1865,863.1,937.1866,4.0,938.1868,3.0,4.0,94.0,10.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,938.1876,3.0,938.188,,,,940.7045,941.2015,940.1954,940.7044,939.194,3.0,940.1954,941.2015,941.7015,941.7016,943.5465,1069.0,943.5466,4.0,944.5417,3.0,5.0,95.0,11.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,944.5421,3.0,944.5422,,,,947.6547,948.1563,947.1496,947.6547,945.5427,314.0,947.1496,948.1563,948.6557,948.6557,949.9233,1236.3,949.9234,2.0,950.9215,3.0,6.0,96.0,29.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,950.922,3.0,950.922,,,,953.643,954.145,953.1392,953.643,951.9303,330.0,953.139,954.1452,954.6449,954.6451,956.4928,1281.1,956.4929,4.0,957.4927,3.0,7.0,97.0,17.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,957.4932,3.0,957.4934,,,,959.8152,960.3161,959.3115,959.8151,958.4994,329.0,959.3115,960.3161,960.8155,960.8155,963.5062,1115.3,963.5063,5.0,964.5053,3.0,8.0,98.0,25.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,964.5058,3.0,964.506,,,,967.4205,967.9196,966.9155,967.4204,965.5114,253.0,966.9155,967.9196,968.4192,968.4192,969.9539,1008.5,969.9541,2.0,970.9516,3.0,9.0,99.0,23.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,970.9525,3.0,970.953,,,,974.0697,974.5658,973.569,974.0697,971.9621,238.0,973.569,974.5658,975.0659,975.0659,977.667,1435.4,977.6671,2.0,978.6637,3.0,10.0,100.0,4.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,978.6644,3.0,978.6648,,,,981.1841,981.679,980.6796,981.184,979.6699,208.0,980.6796,981.679,982.1781,982.1782,983.9194,1179.4,983.9195,4.0,984.9187,3.0,11.0,101.0,6.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,984.9196,3.0,984.9199,,,,987.2349,987.7337,986.7261,987.2348,985.9195,271.0,986.726,987.7338,988.2334,988.2334,989.3396,678.7,989.3397,2.0,990.3405,3.0,12.0,102.0,20.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,990.3413,3.0,990.3417,,,,992.657,993.1552,992.1489,992.6569,991.3435,241.0,992.1488,993.1553,993.6552,993.6552,995.4205,908.9,995.4206,4.0,996.4205,3.0,13.0,103.0,5.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,996.421,3.0,996.4211,,,,999.5335,1000.0347,999.0291,999.5334,997.421,130.0,999.029,1000.0347,1000.5348,1000.5348,1002.8481,1838.0,1002.8483,4.0,1003.8491,3.0,14.0,104.0,14.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1003.8498,3.0,1003.8502,,,,1006.375,1006.8729,1005.869,1006.3749,1004.8605,217.0,1005.8689,1006.8729,1007.3724,1007.3724,1008.8993,1134.7,1008.8994,4.0,1009.896,3.0,15.0,105.0,21.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1009.8969,3.0,1009.8974,,,,1012.612,1013.1108,1012.1099,1012.6119,1010.9046,182.0,1012.1098,1013.1108,1013.6102,1013.6103,1015.4372,1340.2,1015.4373,4.0,1016.434,3.0,16.0,106.0,27.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1016.4348,3.0,1016.4351,,,,1019.3591,1019.8574,1018.8499,1019.3591,1017.4442,83.0,1018.8498,1019.8576,1020.3568,1020.3568,1021.8223,1084.1,1021.8223,2.0,1022.8222,3.0,17.0,107.0,8.0,1.0,1.4,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1022.8226,3.0,1022.8227,,,,1025.9401,1026.4366,1025.4325,1025.9401,1023.832,75.0,1025.4324,1026.4366,1026.9361,1026.9364,1028.5436,1130.4,1028.5438,2.0,1029.5432,3.0,18.0,108.0,19.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1029.544,3.0,1029.5443,,,,1031.867,1032.3665,1031.358,1031.867,1030.552,201.0,1031.3579,1032.3665,1032.8663,1032.8663,1034.7018,1445.8,1034.702,5.0,1035.6981,3.0,19.0,109.0,0.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1035.6986,3.0,1035.6987,,,,1038.6102,1039.1124,1038.1076,1038.6101,1036.701,271.0,1038.1075,1039.1124,1039.6124,1039.6124,1041.444,1398.8,1041.4441,3.0,1042.4438,3.0,20.0,110.0,3.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1042.4447,3.0,1042.4451,,,,1045.1694,1045.6673,1044.6602,1045.1693,1043.4542,148.0,1044.6601,1045.6673,1046.1672,1046.1672,1050.4566,1101.7,1050.4568,2.0,1051.4563,3.0,21.0,111.0,12.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1051.4581,3.0,1051.4585,,,,1054.3835,1054.8787,1053.8707,1054.3833,1052.4584,307.0,1053.8705,1054.8788,1055.3785,1055.3785,1057.2506,1386.9,1057.2509,3.0,1058.2519,3.0,22.0,112.0,28.0,1.0,1.4,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1058.2532,3.0,1058.2539,,,,1060.776,1061.2747,1060.2716,1060.7759,1059.2633,86.0,1060.2716,1061.2747,1061.7746,1061.7747,1063.9491,1176.9,1063.9492,4.0,1064.9479,3.0,23.0,113.0,26.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1064.9487,3.0,1064.9491,,,,1067.2728,1067.7714,1066.7641,1067.2727,1065.9583,316.0,1066.764,1067.7714,1068.2708,1068.2708,1070.3035,878.1,1070.3035,4.0,1071.3023,3.0,24.0,114.0,15.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1071.3035,3.0,1071.3042,,,,1073.8305,1074.3259,1073.3232,1073.8304,1072.3072,259.0,1073.3231,1074.3259,1074.8255,1074.8256,1075.8202,911.8,1075.8203,2.0,1076.8162,3.0,25.0,115.0,1.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1076.8172,3.0,1076.8176,,,,1079.5311,1080.031,1079.0253,1079.531,1077.8248,12.0,1079.0252,1080.031,1080.5308,1080.5308,1082.3376,1299.6,1082.3378,4.0,1083.3372,3.0,26.0,116.0,2.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1083.3384,3.0,1083.3391,,,,1086.2488,1086.7436,1085.7446,1086.2486,1084.3378,248.0,1085.7444,1086.7436,1087.2432,1087.2432,1089.5023,1549.6,1089.5024,4.0,1090.5001,3.0,27.0,117.0,13.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1090.5008,3.0,1090.5011,,,,1093.41,1093.9064,1092.9088,1093.41,1091.503,260.0,1092.9088,1093.9064,1094.4061,1094.4062,1096.263,1463.3,1096.2632,3.0,1097.2624,3.0,28.0,118.0,18.0,1.0,1.4,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1097.2639,3.0,1097.2645,,,,1099.9794,1100.4777,1099.4789,1099.9793,1098.2721,104.0,1099.4789,1100.4777,1100.9774,1100.9774,1103.0926,1458.8,1103.0926,4.0,1104.0922,3.0,29.0,119.0,22.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1104.0931,4.0,1108.6214,s,4.5062,,1111.3403,1111.8378,1110.8323,1111.3403,1109.6255,35.0,1110.8322,1111.8378,1112.3373,1112.3373,1114.9607,1405.0,1114.9608,4.0,1115.9599,4.0,0.0,120.0,2.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1115.9604,4.0,1115.9632,,,,1119.0873,1119.5834,1118.5783,1119.0872,1116.9749,230.0,1118.5782,1119.5835,1120.0831,1120.0831,1121.9852,1429.2,1121.9852,2.0,1122.9815,4.0,1.0,121.0,14.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1122.9824,4.0,1122.983,,,,1125.5009,1125.996,1124.9988,1125.5008,1123.9891,171.0,1124.9987,1125.9961,1126.4963,1126.4967,1128.4513,1289.2,1128.4514,4.0,1129.4526,4.0,2.0,122.0,26.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1129.4537,4.0,1129.454,,,,1132.5683,1133.0673,1132.0664,1132.5683,1130.4643,343.0,1132.0664,1133.0673,1133.5673,1133.5677,1135.6494,1528.9,1135.6495,3.0,1136.6487,4.0,3.0,123.0,19.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1136.6492,4.0,1136.6493,,,,1139.7722,1140.2709,1139.2651,1139.7721,1137.6577,163.0,1139.2651,1140.271,1140.7713,1140.7714,1143.2723,1768.2,1143.2725,4.0,1144.2688,4.0,4.0,124.0,29.0,1.0,1.6,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1144.2698,4.0,1144.2702,,,,1146.9826,1147.4837,1146.4804,1146.9826,1145.2759,138.0,1146.4802,1147.4837,1147.9838,1147.9838,1149.8227,1165.4,1149.8227,3.0,1150.824,4.0,5.0,125.0,7.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1150.8244,4.0,1150.8245,,,,1153.1353,1153.6306,1152.6315,1153.1353,1151.8245,52.0,1152.6314,1153.6306,1154.1304,1154.1305,1156.6108,987.2,1156.6109,4.0,1157.6114,4.0,6.0,126.0,15.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1157.6125,4.0,1157.6128,,,,1160.5262,1161.0264,1160.0179,1160.5262,1158.6149,13.0,1160.0177,1161.0264,1161.5264,1161.5265,1163.2754,1200.9,1163.2755,2.0,1164.2743,4.0,7.0,127.0,23.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1164.275,4.0,1164.2753,,,,1166.7911,1167.2891,1166.2869,1166.791,1165.2792,198.0,1166.2868,1167.2892,1167.7896,1167.7897,1169.4743,1189.0,1169.4744,4.0,1170.4706,4.0,8.0,128.0,21.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1170.4713,4.0,1170.4717,,,,1172.9927,1173.494,1172.4848,1172.9927,1171.4795,7.0,1172.4848,1173.494,1173.9939,1173.9939,1175.7579,1464.3,1175.7579,5.0,1176.7591,4.0,9.0,129.0,6.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1176.7597,4.0,1176.76,,,,1179.877,1180.3737,1179.3673,1179.8768,1177.7664,60.0,1179.3673,1180.3737,1180.8732,1180.8733,1182.8788,1427.2,1182.8789,2.0,1183.8799,4.0,10.0,130.0,24.0,1.0,1.6,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1183.8807,4.0,1183.8811,,,,1186.7872,1187.2861,1186.2861,1186.7871,1184.8809,25.0,1186.286,1187.2862,1187.7861,1187.7861,1189.6537,1408.4,1189.6538,3.0,1190.6507,4.0,11.0,131.0,3.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1190.651,4.0,1190.6511,,,,1193.5599,1194.0575,1193.0592,1193.5598,1191.6518,256.0,1193.0592,1194.0577,1194.5571,1194.5572,1196.2568,1157.7,1196.2569,2.0,1197.2555,4.0,12.0,132.0,18.0,1.0,1.4,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1197.256,4.0,1197.2562,,,,1199.9688,1200.4705,1199.4615,1199.9688,1198.2555,182.0,1199.4615,1200.4705,1200.9702,1200.9703,1202.7776,1553.4,1202.7777,4.0,1203.7771,4.0,13.0,133.0,27.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1203.7782,4.0,1203.7785,,,,1206.1,1206.6004,1205.5946,1206.1,1204.7857,252.0,1205.5946,1206.6005,1207.1001,1207.1001,1208.6928,1006.3,1208.6929,4.0,1209.6902,4.0,14.0,134.0,0.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1209.6911,4.0,1209.6915,,,,1212.6114,1213.1133,1212.1046,1212.6113,1210.6988,135.0,1212.1045,1213.1133,1213.6129,1213.6129,1215.292,1045.0,1215.2922,2.0,1216.2866,4.0,15.0,135.0,13.0,1.0,1.4,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1216.287,4.0,1216.2872,,,,1218.6028,1219.1015,1218.0952,1218.6027,1217.2884,58.0,1218.0951,1219.1015,1219.6009,1219.601,1220.8706,863.6,1220.8706,4.0,1221.8666,4.0,16.0,136.0,25.0,1.0,0.8,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1221.8676,4.0,1221.868,,,,1224.5901,1225.0897,1224.0825,1224.59,1222.8756,149.0,1224.0824,1225.0897,1225.5895,1225.5895,1227.4244,1463.8,1227.4245,4.0,1228.4214,4.0,17.0,137.0,17.0,1.0,1.2,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1228.4223,4.0,1228.4226,,,,1230.7403,1231.2359,1230.2317,1230.7403,1229.4219,191.0,1230.2316,1231.236,1231.736,1231.736,1233.0515,724.8,1233.0517,2.0,1234.0513,4.0,18.0,138.0,20.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1234.0521,4.0,1234.0525,,,,1236.7669,1237.2658,1236.2617,1236.7668,1235.0548,74.0,1236.2617,1237.2658,1237.7659,1237.7659,1239.4021,1143.3,1239.4021,3.0,1240.3978,4.0,19.0,139.0,22.0,1.0,1.2,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1240.3983,4.0,1240.3984,,,,1243.3177,1243.8123,1242.8142,1243.3176,1241.407,230.0,1242.8142,1243.8124,1244.3122,1244.3123,1246.0711,1330.2,1246.0712,3.0,1247.0692,4.0,20.0,140.0,28.0,1.0,1.4,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1247.0701,4.0,1247.0704,,,,1249.585,1250.0838,1249.0768,1249.585,1248.0757,262.0,1249.0768,1250.0838,1250.5833,1250.5833,1251.3282,285.5,1251.3283,1.0,1252.324,4.0,21.0,141.0,16.0,1.0,1.0,0.7,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1252.3245,4.0,1252.3249,,,,1254.6491,1255.1471,1254.1468,1254.6491,1253.3374,9.0,1254.1467,1255.1472,1255.6474,1255.6475,1257.2902,985.9,1257.2904,4.0,1258.2875,4.0,22.0,142.0,10.0,1.0,0.8,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1258.2883,4.0,1258.2887,,,,1260.8033,1261.302,1260.2968,1260.8032,1259.2938,359.0,1260.2968,1261.302,1261.8021,1261.8021,1263.4084,1047.6,1263.4085,3.0,1264.4087,4.0,23.0,143.0,11.0,1.0,1.0,0.3,Time
,,S15,555268,1,Female,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.4819277,,,,,,,,,,,,1264.4095,4.0,1264.4098,,,,1267.5231,1268.0231,1267.0177,1267.523,1265.4109,25.0,1267.0177,1268.0232,1268.5232,1268.5232,1271.4133,1456.9,1271.414,2.0,1272.4096,4.0,24.0,144.0,4.0,1.0,1.6,0.3,Time
