Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,687.2632,2.0,687.2634,,,,689.7966,690.2957,689.2798,689.7964,688.263,303.0,689.2797,690.2958,690.7949,690.795,692.2792,1157.2,692.2795,4.0,693.2792,2.0,12.0,72.0,11.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,693.2799,2.0,693.2801,,,,696.0298,696.5282,695.513,696.0297,694.2963,151.0,695.5128,696.5282,697.029,697.0291,698.6286,1217.3,698.6289,3.0,699.6291,2.0,13.0,73.0,2.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,699.6296,2.0,699.6299,,,,702.5796,703.078,702.063,702.5795,700.6462,180.0,702.0628,703.0781,703.5789,703.579,704.8617,965.5,704.862,1.0,705.8614,2.0,14.0,74.0,13.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,705.862,2.0,705.8624,,,,708.4128,708.9114,707.8961,708.4127,706.8796,56.0,707.896,708.9114,709.4114,709.4115,710.9117,1108.8,710.9121,4.0,711.9121,2.0,15.0,75.0,16.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,711.9128,2.0,711.9131,,,,714.6628,715.1621,714.1461,714.6627,712.9288,44.0,714.146,715.1622,715.6621,715.6622,716.9957,981.1,716.9961,2.0,717.9954,2.0,16.0,76.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,717.9962,2.0,717.9964,,,,720.7127,721.212,720.2119,720.7126,718.9963,139.0,720.2118,721.2122,721.712,721.7121,723.3113,1247.6,723.3116,3.0,724.3121,2.0,17.0,77.0,22.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,724.3128,2.0,724.313,,,,726.8626,727.362,726.346,726.8625,725.3293,154.0,726.3458,727.362,727.862,727.8621,729.4617,1302.2,729.462,5.0,730.4611,2.0,18.0,78.0,6.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,730.4619,2.0,730.4621,,,,732.9958,733.4952,732.4793,732.9957,731.4626,215.0,732.4791,733.4953,733.9944,733.9945,735.2788,924.6,735.2791,2.0,736.2777,2.0,19.0,79.0,21.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,736.2784,2.0,736.2786,,,,738.6291,739.1277,738.1116,738.629,737.2959,261.0,738.1115,739.1277,739.6276,739.6277,740.7956,874.7,740.7958,4.0,741.7952,2.0,20.0,80.0,5.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,741.7958,2.0,741.7961,,,,744.1449,744.6452,743.629,744.1447,742.8124,95.0,743.6288,744.6452,745.1451,745.1451,746.2786,857.8,746.2789,4.0,747.2776,2.0,21.0,81.0,0.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,747.2782,2.0,747.2784,,,,750.429,750.9283,749.9122,750.4288,748.2956,205.0,749.9121,750.9284,751.4284,751.4285,752.7609,1157.6,752.7611,2.0,753.7617,2.0,22.0,82.0,9.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,753.7624,2.0,753.7626,,,,756.6948,757.194,756.179,756.6947,754.7624,295.0,756.1789,757.1941,757.6949,757.695,758.9943,959.1,758.9945,1.0,759.9949,2.0,23.0,83.0,3.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,759.9956,2.0,759.996,,,,762.3456,762.844,761.828,762.3455,761.0115,351.0,761.8279,762.844,763.345,763.3451,764.4118,966.5,764.412,4.0,765.4107,2.0,24.0,84.0,15.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,765.4113,2.0,765.4116,,,,767.7454,768.2448,767.2288,767.7452,766.4122,217.0,767.2286,768.2448,768.7449,768.7449,770.0283,975.7,770.0286,4.0,771.0283,2.0,25.0,85.0,20.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,771.0289,2.0,771.029,,,,774.1787,774.6781,773.6619,774.1786,772.0451,163.0,773.6618,774.6781,775.178,775.1782,776.8117,1289.4,776.8119,2.0,777.8104,2.0,26.0,86.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,777.8111,2.0,777.8114,,,,780.162,780.6613,779.6453,780.1618,778.8286,286.0,779.6452,780.6613,781.1613,781.1614,782.6115,1125.0,782.6118,5.0,783.6113,2.0,27.0,87.0,10.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,783.612,2.0,783.6122,,,,785.9618,786.4613,785.4452,785.9618,784.6285,138.0,785.4451,786.4613,786.9612,786.9613,788.4951,1298.3,788.4953,5.0,789.4946,2.0,28.0,88.0,25.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,789.4953,2.0,789.4955,,,,792.4451,792.9445,791.9286,792.4451,790.5118,109.0,791.9285,792.9446,793.4445,793.4446,793.878,142.6,793.8783,1.0,794.8779,2.0,29.0,89.0,18.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,794.8786,3.0,880.277,s,85.3686,,883.4272,883.9267,882.9107,883.4272,881.2939,125.0,882.9106,883.9267,884.4257,884.4257,886.5427,1766.8,886.543,4.0,887.5433,3.0,0.0,90.0,14.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,887.5439,3.0,887.5454,,,,890.4774,890.9756,889.9605,890.4773,888.544,293.0,889.9604,890.9757,891.4755,891.4757,892.7767,1021.0,892.7769,2.0,893.7766,3.0,1.0,91.0,23.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,893.7773,3.0,893.7775,,,,896.1105,896.6098,895.5937,896.1103,894.7928,356.0,895.5936,896.6099,897.1088,897.1089,897.91,553.2,897.9103,1.0,898.9098,3.0,2.0,92.0,10.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,898.9106,3.0,898.9107,,,,901.4603,901.9598,900.9436,901.4603,899.9272,272.0,900.9425,901.9598,902.4598,902.4599,903.7435,980.7,903.7438,3.0,904.7431,3.0,3.0,93.0,16.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,904.7438,3.0,904.744,,,,907.0937,907.593,906.5769,907.0936,905.7604,193.0,906.5768,907.593,908.093,908.0931,909.1935,841.2,909.1938,4.0,910.193,3.0,4.0,94.0,20.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,910.1937,3.0,910.1939,,,,912.9426,913.4421,912.4278,912.9424,911.2104,148.0,912.4267,913.4421,913.942,913.9421,915.3268,1114.7,915.327,2.0,916.3263,3.0,5.0,95.0,17.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,916.3272,3.0,916.3274,,,,919.2593,919.7595,918.7447,919.2591,917.3426,201.0,918.7435,919.7596,920.2586,920.2587,921.9589,1340.2,921.9591,3.0,922.9586,3.0,6.0,96.0,13.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,922.9593,3.0,922.9595,,,,925.51,926.0095,924.9934,925.5099,923.9768,232.0,924.9933,926.0096,926.5095,926.5096,927.843,1033.6,927.8433,3.0,928.8428,3.0,7.0,97.0,26.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,928.8435,3.0,928.8437,,,,931.1924,931.6917,930.6767,931.1923,929.8601,131.0,930.6765,931.6918,932.1918,932.1918,933.2266,751.8,933.2268,2.0,934.2261,3.0,8.0,98.0,15.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,934.2267,3.0,934.227,,,,937.1766,937.6759,936.6609,937.1765,935.2433,11.0,936.6598,937.676,938.176,938.176,939.5763,1107.9,939.5766,2.0,940.576,3.0,9.0,99.0,18.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,940.5767,3.0,940.5771,,,,943.7089,944.2082,943.194,943.7088,941.5766,354.0,943.193,944.2083,944.7092,944.7093,946.4262,1324.5,946.4265,2.0,947.4259,3.0,10.0,100.0,24.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,947.4266,3.0,947.4268,,,,950.5765,951.075,950.0597,950.5764,948.4431,28.0,950.0596,951.0751,951.5759,951.5759,953.4095,1523.9,953.4098,3.0,954.4091,3.0,11.0,101.0,4.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,954.4097,3.0,954.41,,,,957.3431,957.8414,956.8263,957.3429,955.4096,170.0,956.8262,957.8414,958.3426,958.3426,959.8927,1232.6,959.8929,2.0,960.8914,3.0,12.0,102.0,28.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,960.8921,3.0,960.8923,,,,963.8262,964.3247,963.3096,963.8261,961.9087,101.0,963.3095,964.3247,964.8247,964.8248,966.1084,950.0,966.1088,1.0,967.1091,3.0,13.0,103.0,8.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,967.1097,3.0,967.1101,,,,969.4429,969.9422,968.9262,969.4427,968.1096,31.0,968.926,969.9422,970.4423,970.4423,971.8258,1017.1,971.8261,4.0,972.8255,3.0,14.0,104.0,25.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,972.8262,3.0,972.8265,,,,975.5584,976.0589,975.0428,975.5583,973.8418,257.0,975.0427,976.0589,976.5588,976.5589,977.7926,901.9,977.7929,2.0,978.7921,3.0,15.0,105.0,12.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,978.7928,3.0,978.7931,,,,981.1427,981.6421,980.626,981.1426,979.8094,304.0,980.6259,981.6421,982.1421,982.1422,983.2089,773.2,983.2092,3.0,984.2087,3.0,16.0,106.0,0.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,984.2094,3.0,984.2097,,,,986.7426,987.241,986.226,986.7424,985.2251,9.0,986.2259,987.241,987.7422,987.7422,988.8088,741.9,988.8091,2.0,989.8088,3.0,17.0,107.0,21.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,989.8094,3.0,989.8097,,,,992.3425,992.841,991.8259,992.3424,990.8093,157.0,991.8257,992.841,993.3409,993.3411,994.6423,973.1,994.6426,3.0,995.642,3.0,18.0,108.0,6.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,995.6426,3.0,995.6429,,,,998.1915,998.6919,997.6758,998.1914,996.6592,48.0,997.6757,998.6919,999.1918,999.192,1000.7078,1090.8,1000.7081,4.0,1001.7086,3.0,19.0,109.0,1.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1001.7092,3.0,1001.7095,,,,1004.0592,1004.5574,1003.5415,1004.059,1002.7258,114.0,1003.5413,1004.5575,1005.0584,1005.0586,1006.2255,871.5,1006.2258,4.0,1007.2242,3.0,20.0,110.0,5.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1007.2249,3.0,1007.2251,,,,1010.3581,1010.8574,1009.8423,1010.358,1008.2416,91.0,1009.8422,1010.8575,1011.3584,1011.3585,1012.7587,1072.3,1012.759,1.0,1013.7585,3.0,21.0,111.0,9.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1013.7591,3.0,1013.7594,,,,1016.6922,1017.1917,1016.1756,1016.6921,1014.7589,349.0,1016.1754,1017.1917,1017.6907,1017.6908,1019.0586,1097.9,1019.0589,2.0,1020.0582,3.0,22.0,112.0,3.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1020.059,3.0,1020.0593,,,,1022.7921,1023.2916,1022.2756,1022.792,1021.0746,107.0,1022.2754,1023.2917,1023.7918,1023.792,1025.1085,857.7,1025.1088,2.0,1026.1085,3.0,23.0,113.0,7.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1026.1093,3.0,1026.1095,,,,1029.2422,1029.7405,1028.7257,1029.2422,1027.1247,26.0,1028.7255,1029.7406,1030.2415,1030.2416,1031.7574,1175.0,1031.7577,2.0,1032.7581,3.0,24.0,114.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1032.7588,3.0,1032.7591,,,,1035.5077,1036.0081,1034.992,1035.5075,1033.7754,135.0,1034.9919,1036.0082,1036.5072,1036.5072,1037.925,1040.5,1037.9253,2.0,1038.9248,3.0,25.0,115.0,2.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1038.9255,3.0,1038.9257,,,,1041.4576,1041.957,1040.942,1041.4574,1039.9412,222.0,1040.9419,1041.957,1042.458,1042.4581,1043.5917,818.0,1043.592,2.0,1044.5904,3.0,26.0,116.0,11.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1044.5922,3.0,1044.5925,,,,1047.3418,1047.8404,1046.8251,1047.3417,1045.6085,236.0,1046.825,1047.8405,1048.3414,1048.3414,1049.7416,1097.7,1049.7418,2.0,1050.7402,3.0,27.0,117.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1050.741,3.0,1050.7412,,,,1053.8751,1054.3746,1053.3575,1053.875,1051.7418,150.0,1053.3574,1054.3746,1054.8746,1054.8746,1056.4749,1280.6,1056.4752,2.0,1057.474,3.0,28.0,118.0,19.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1057.4746,3.0,1057.4749,,,,1060.2074,1060.7078,1059.6918,1060.2073,1058.4908,247.0,1059.6917,1060.7079,1061.2078,1061.2079,1062.5581,900.5,1062.5583,2.0,1063.5578,3.0,29.0,119.0,22.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1063.5584,4.0,1253.3222,s,189.7449,,1256.4727,1256.9721,1255.956,1256.4725,1254.3383,16.0,1255.9559,1256.9721,1257.4711,1257.4711,1259.6557,1917.5,1259.656,4.0,1260.6554,4.0,0.0,120.0,29.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1260.6562,4.0,1260.658,,,,1263.4058,1263.9052,1262.8891,1263.4057,1261.6724,239.0,1262.889,1263.9053,1264.4052,1264.4053,1265.6554,917.7,1265.6558,2.0,1266.6553,4.0,1.0,121.0,27.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1266.6559,4.0,1266.6561,,,,1269.5893,1270.0874,1269.0881,1269.5892,1267.6725,71.0,1269.088,1270.0876,1270.5875,1270.5876,1272.1889,1207.5,1272.1892,2.0,1273.1885,4.0,2.0,122.0,23.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1273.1892,4.0,1273.1894,,,,1276.1223,1276.6208,1275.6057,1276.1222,1274.1891,65.0,1275.6055,1276.6209,1277.1218,1277.1218,1278.472,1087.0,1278.4722,2.0,1279.4718,4.0,3.0,123.0,28.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1279.4724,4.0,1279.4727,,,,1282.6223,1283.1217,1282.1056,1282.6222,1280.4889,242.0,1282.1055,1283.1217,1283.6207,1283.6208,1285.2887,1384.4,1285.289,2.0,1286.2873,4.0,4.0,124.0,24.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1286.288,4.0,1286.2881,,,,1289.4389,1289.9382,1288.9221,1289.4388,1287.3057,219.0,1288.922,1289.9383,1290.4382,1290.4383,1292.4554,1696.5,1292.4557,4.0,1293.4549,4.0,5.0,125.0,14.0,1.0,1.6,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1293.4556,4.0,1293.4558,,,,1296.6054,1297.1049,1296.0888,1296.6053,1294.4721,267.0,1296.0886,1297.1049,1297.6043,1297.6043,1299.0219,949.5,1299.0223,1.0,1300.0215,4.0,6.0,126.0,9.0,1.0,1.6,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1300.0222,4.0,1300.0223,,,,1302.3554,1302.8547,1301.8387,1302.3553,1301.0378,43.0,1301.8385,1302.8547,1303.3547,1303.3548,1304.6715,972.5,1304.6717,4.0,1305.6704,4.0,7.0,127.0,5.0,1.0,0.8,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1305.671,4.0,1305.6711,,,,1308.4219,1308.9214,1307.9052,1308.4218,1306.6886,156.0,1307.9051,1308.9214,1309.4213,1309.4214,1310.9217,1151.1,1310.922,3.0,1311.9213,4.0,8.0,128.0,22.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1311.922,4.0,1311.9222,,,,1314.4552,1314.9535,1313.9386,1314.4551,1312.922,34.0,1313.9385,1314.9536,1315.4546,1315.4547,1316.9216,1188.9,1316.9219,4.0,1317.9203,4.0,9.0,129.0,1.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1317.921,4.0,1317.9213,,,,1320.4709,1320.9711,1319.9551,1320.4707,1318.9385,293.0,1319.955,1320.9712,1321.4712,1321.4713,1322.9383,1113.8,1322.9385,4.0,1323.9378,4.0,10.0,130.0,26.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1323.9385,4.0,1323.9388,,,,1326.4718,1326.9701,1325.955,1326.4717,1324.9385,129.0,1325.9549,1326.9702,1327.4712,1327.4712,1328.9871,1134.7,1328.9874,4.0,1329.9868,4.0,11.0,131.0,21.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1329.9875,4.0,1329.9877,,,,1332.3383,1332.8367,1331.8217,1332.3382,1331.0051,52.0,1331.8215,1332.8367,1333.3377,1333.3378,1334.3372,641.1,1334.3374,2.0,1335.3377,4.0,12.0,132.0,10.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1335.3384,4.0,1335.3387,,,,1337.6883,1338.1868,1337.1716,1337.6882,1336.3549,247.0,1337.1715,1338.1868,1338.6876,1338.6877,1339.8214,833.3,1339.8216,3.0,1340.82,4.0,13.0,133.0,20.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1340.8207,4.0,1340.8209,,,,1343.3549,1343.8543,1342.8539,1343.3548,1341.8382,239.0,1342.8538,1343.8543,1344.3544,1344.3544,1345.5544,881.4,1345.5546,2.0,1346.5543,4.0,14.0,134.0,6.0,1.0,1.0,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1346.5549,4.0,1346.5551,,,,1349.4882,1349.9875,1348.9713,1349.4881,1347.5548,102.0,1348.9712,1349.9876,1350.4865,1350.4866,1351.7379,940.6,1351.7382,1.0,1352.7375,4.0,15.0,135.0,3.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1352.7381,4.0,1352.7384,,,,1355.2871,1355.7874,1354.7713,1355.287,1353.7538,102.0,1354.7712,1355.7875,1356.2874,1356.2875,1357.4043,841.0,1357.4045,2.0,1358.4031,4.0,16.0,136.0,11.0,1.0,1.0,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1358.4038,4.0,1358.4041,,,,1361.3536,1361.854,1360.8378,1361.3535,1359.4203,271.0,1360.8377,1361.854,1362.353,1362.3531,1363.7542,1056.2,1363.7544,2.0,1364.7542,4.0,17.0,137.0,13.0,1.0,1.4,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1364.7549,4.0,1364.7551,,,,1367.488,1367.9863,1366.9712,1367.4878,1365.7705,235.0,1366.9711,1367.9863,1368.4872,1368.4874,1369.9208,1052.2,1369.9211,2.0,1370.9206,4.0,18.0,138.0,2.0,1.0,1.2,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1370.9213,4.0,1370.9215,,,,1373.8712,1374.3703,1373.3544,1373.8711,1371.9378,144.0,1373.3543,1374.3703,1374.8705,1374.8706,1376.4042,1207.6,1376.4045,2.0,1377.4039,4.0,19.0,139.0,18.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1377.4045,4.0,1377.4047,,,,1380.3544,1380.8529,1379.8377,1380.3543,1378.4212,141.0,1379.8375,1380.8529,1381.3537,1381.3538,1382.7532,1076.1,1382.7535,2.0,1383.7539,4.0,20.0,140.0,8.0,1.0,1.4,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1383.7546,4.0,1383.7549,,,,1386.0876,1386.5861,1385.5709,1386.0875,1384.7544,16.0,1385.5708,1386.5861,1387.0861,1387.0861,1388.2531,833.8,1388.2534,3.0,1389.2538,4.0,21.0,141.0,0.0,1.0,0.8,0.3,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1389.2545,4.0,1389.2547,,,,1391.9876,1392.486,1391.4867,1391.9874,1390.2709,266.0,1391.4865,1392.486,1392.987,1392.987,1394.3205,1017.1,1394.3208,2.0,1395.3203,4.0,22.0,142.0,17.0,1.0,1.2,0.7,Time
,,S01,002046,1,Female,32,anonymized,Serial_Dependence_U,2023.2.3,MacIntel,62.11180124,,,,,,,,,,,,1395.3209,4.0,1395.3212,,,,1398.054,1398.5526,1397.5375,1398.0538,1396.3209,223.0,1397.5373,1398.5526,1399.0536,1399.0536,1400.2705,825.5,1400.2708,1.0,1401.2692,4.0,23.0,143.0,12.0,1.0,1.2,0.3,Time
